country_region,date,value
Costa Rica,2020-07-02,4023
Cote d'Ivoire,2020-07-02,9992
Croatia,2020-07-02,2912
Cuba,2020-07-02,2353
Cyprus,2020-07-02,999
Czechia,2020-07-02,12178
Denmark,2020-07-02,187
Denmark,2020-07-02,13
Denmark,2020-07-02,12815
Diamond Princess,2020-07-02,712
Djibouti,2020-07-02,4715
Dominica,2020-07-02,18
Dominican Republic,2020-07-02,34197
Ecuador,2020-07-02,59468
Egypt,2020-07-02,71299
El Salvador,2020-07-02,7000
Equatorial Guinea,2020-07-02,3071
Eritrea,2020-07-02,215
Estonia,2020-07-02,1990
Eswatini,2020-07-02,873
Ethiopia,2020-07-02,5846
Fiji,2020-07-02,18
Finland,2020-07-02,7241
France,2020-07-02,4444
France,2020-07-02,62
France,2020-07-02,182
France,2020-07-02,242
France,2020-07-02,2650
France,2020-07-02,21
France,2020-07-02,531
France,2020-07-02,6
France,2020-07-02,1
France,2020-07-02,43
France,2020-07-02,0
France,2020-07-02,197591
Gabon,2020-07-02,5513
Gambia,2020-07-02,55
Georgia,2020-07-02,939
Germany,2020-07-02,196370
Ghana,2020-07-02,18134
Greece,2020-07-02,3458
Grenada,2020-07-02,23
Guatemala,2020-07-02,20072
Guinea,2020-07-02,5450
Guinea-Bissau,2020-07-02,1654
Guyana,2020-07-02,250
Haiti,2020-07-02,5975
Holy See,2020-07-02,12
Honduras,2020-07-02,21120
Hungary,2020-07-02,4166
Iceland,2020-07-02,1830
India,2020-07-02,625544
Indonesia,2020-07-02,59394
Iran,2020-07-02,232863
Iraq,2020-07-02,53708
Ireland,2020-07-02,25489
Israel,2020-07-02,27556
Italy,2020-07-02,240961
Jamaica,2020-07-02,715
Japan,2020-07-02,19055
Jordan,2020-07-02,1136
Kazakhstan,2020-07-02,42574
Kenya,2020-07-02,6941
Kiribati,2020-07-02,0
"Korea, South",2020-07-02,12967
Kosovo,2020-07-02,2991
Kuwait,2020-07-02,47859
Kyrgyzstan,2020-07-02,6767
Laos,2020-07-02,19
Latvia,2020-07-02,1122
Lebanon,2020-07-02,1796
Lesotho,2020-07-02,35
Liberia,2020-07-02,819
Libya,2020-07-02,891
Liechtenstein,2020-07-02,83
Lithuania,2020-07-02,1820
Luxembourg,2020-07-02,4395
MS Zaandam,2020-07-02,9
Madagascar,2020-07-02,2403
Malawi,2020-07-02,1342
Malaysia,2020-07-02,8643
Maldives,2020-07-02,2400
Mali,2020-07-02,2260
Malta,2020-07-02,671
Marshall Islands,2020-07-02,0
Mauritania,2020-07-02,4606
Mauritius,2020-07-02,341
Mexico,2020-07-02,238511
Micronesia,2020-07-02,0
Moldova,2020-07-02,17150
Monaco,2020-07-02,106
Mongolia,2020-07-02,220
Montenegro,2020-07-02,616
Morocco,2020-07-02,12969
Mozambique,2020-07-02,918
Namibia,2020-07-02,293
Nepal,2020-07-02,14519
Netherlands,2020-07-02,104
Netherlands,2020-07-02,7
Netherlands,2020-07-02,23
Netherlands,2020-07-02,77
Netherlands,2020-07-02,50412
New Zealand,2020-07-02,0
New Zealand,2020-07-02,1530
Nicaragua,2020-07-02,2519
Niger,2020-07-02,1081
Nigeria,2020-07-02,27110
North Macedonia,2020-07-02,6625
Norway,2020-07-02,8902
Oman,2020-07-02,42555
Pakistan,2020-07-02,221896
Palau,2020-07-02,0
Panama,2020-07-02,35237
Papua New Guinea,2020-07-02,11
Paraguay,2020-07-02,2303
Peru,2020-07-02,292004
Philippines,2020-07-02,38805
Poland,2020-07-02,35146
Portugal,2020-07-02,42782
Qatar,2020-07-02,97897
Romania,2020-07-02,27746
Russia,2020-07-02,660231
Rwanda,2020-07-02,1063
Saint Kitts and Nevis,2020-07-02,15
Saint Lucia,2020-07-02,19
Saint Vincent and the Grenadines,2020-07-02,29
Samoa,2020-07-02,0
San Marino,2020-07-02,698
Sao Tome and Principe,2020-07-02,717
Saudi Arabia,2020-07-02,197608
Senegal,2020-07-02,7054
Serbia,2020-07-02,15195
Seychelles,2020-07-02,81
Sierra Leone,2020-07-02,1518
Singapore,2020-07-02,44310
Slovakia,2020-07-02,1700
Slovenia,2020-07-02,1634
Solomon Islands,2020-07-02,0
Somalia,2020-07-02,2944
South Africa,2020-07-02,168061
South Sudan,2020-07-02,2021
Spain,2020-07-02,250103
Sri Lanka,2020-07-02,2066
Sudan,2020-07-02,9573
Summer Olympics 2020,2020-07-02,0
Suriname,2020-07-02,547
Sweden,2020-07-02,69297
Switzerland,2020-07-02,31967
Syria,2020-07-02,312
Taiwan*,2020-07-02,448
Tajikistan,2020-07-02,6058
Tanzania,2020-07-02,509
Thailand,2020-07-02,3179
Timor-Leste,2020-07-02,24
Togo,2020-07-02,667
Trinidad and Tobago,2020-07-02,130
Tunisia,2020-07-02,1178
Turkey,2020-07-02,202284
US,2020-07-02,2750689
Uganda,2020-07-02,902
Ukraine,2020-07-02,46821
United Arab Emirates,2020-07-02,49469
United Kingdom,2020-07-02,3
United Kingdom,2020-07-02,146
United Kingdom,2020-07-02,8
United Kingdom,2020-07-02,201
United Kingdom,2020-07-02,571
United Kingdom,2020-07-02,13
United Kingdom,2020-07-02,178
United Kingdom,2020-07-02,336
United Kingdom,2020-07-02,11
United Kingdom,2020-07-02,0
United Kingdom,2020-07-02,44
United Kingdom,2020-07-02,283774
Uruguay,2020-07-02,947
Uzbekistan,2020-07-02,9078
Vanuatu,2020-07-02,0
Venezuela,2020-07-02,6273
Vietnam,2020-07-02,355
West Bank and Gaza,2020-07-02,3080
Yemen,2020-07-02,1221
Zambia,2020-07-02,1632
Zimbabwe,2020-07-02,617
Afghanistan,2020-07-03,32314
Albania,2020-07-03,2752
Algeria,2020-07-03,15070
Andorra,2020-07-03,855
Angola,2020-07-03,328
Antigua and Barbuda,2020-07-03,68
Argentina,2020-07-03,72786
Armenia,2020-07-03,27320
Australia,2020-07-03,108
Australia,2020-07-03,3405
Australia,2020-07-03,30
Australia,2020-07-03,1067
Australia,2020-07-03,443
Australia,2020-07-03,228
Australia,2020-07-03,2368
Australia,2020-07-03,611
Austria,2020-07-03,18050
Azerbaijan,2020-07-03,19267
Bahamas,2020-07-03,104
Bahrain,2020-07-03,28410
Bangladesh,2020-07-03,156391
Barbados,2020-07-03,97
Belarus,2020-07-03,62997
Belgium,2020-07-03,61727
Belize,2020-07-03,30
Benin,2020-07-03,1199
Bhutan,2020-07-03,77
Bolivia,2020-07-03,36818
Bosnia and Herzegovina,2020-07-03,4962
Botswana,2020-07-03,277
Brazil,2020-07-03,1539081
Brunei,2020-07-03,141
Bulgaria,2020-07-03,5497
Burkina Faso,2020-07-03,980
Burma,2020-07-03,306
Burundi,2020-07-03,191
Cabo Verde,2020-07-03,1382
Cambodia,2020-07-03,141
Cameroon,2020-07-03,12592
Canada,2020-07-03,8259
Canada,2020-07-03,2947
Canada,2020-07-03,0
Canada,2020-07-03,13
Canada,2020-07-03,325
Canada,2020-07-03,165
Canada,2020-07-03,261
Canada,2020-07-03,5
Canada,2020-07-03,1064
Canada,2020-07-03,0
Canada,2020-07-03,37407
Canada,2020-07-03,27
Canada,2020-07-03,55623
Canada,2020-07-03,0
Canada,2020-07-03,796
Canada,2020-07-03,11
Central African Republic,2020-07-03,3918
Chad,2020-07-03,871
Chile,2020-07-03,288089
China,2020-07-03,991
China,2020-07-03,926
China,2020-07-03,582
China,2020-07-03,363
China,2020-07-03,164
China,2020-07-03,1643
China,2020-07-03,254
China,2020-07-03,147
China,2020-07-03,171
China,2020-07-03,349
China,2020-07-03,947
China,2020-07-03,1276
China,2020-07-03,1247
China,2020-07-03,68135
China,2020-07-03,1019
China,2020-07-03,238
China,2020-07-03,654
China,2020-07-03,932
China,2020-07-03,155
China,2020-07-03,156
China,2020-07-03,46
China,2020-07-03,75
China,2020-07-03,18
China,2020-07-03,320
China,2020-07-03,792
China,2020-07-03,715
China,2020-07-03,198
China,2020-07-03,595
China,2020-07-03,198
China,2020-07-03,1
China,2020-07-03,0
China,2020-07-03,76
China,2020-07-03,186
China,2020-07-03,1269
Colombia,2020-07-03,109505
Comoros,2020-07-03,309
Congo (Brazzaville),2020-07-03,1557
Congo (Kinshasa),2020-07-03,7311
Costa Rica,2020-07-03,4311
Cote d'Ivoire,2020-07-03,10244
Croatia,2020-07-03,3008
Cuba,2020-07-03,2361
Cyprus,2020-07-03,999
Czechia,2020-07-03,12319
Denmark,2020-07-03,187
Denmark,2020-07-03,13
Denmark,2020-07-03,12832
Diamond Princess,2020-07-03,712
Djibouti,2020-07-03,4736
Dominica,2020-07-03,18
Dominican Republic,2020-07-03,35148
Ecuador,2020-07-03,60657
Egypt,2020-07-03,72711
El Salvador,2020-07-03,7267
Equatorial Guinea,2020-07-03,3071
Eritrea,2020-07-03,215
Estonia,2020-07-03,1991
Eswatini,2020-07-03,909
Ethiopia,2020-07-03,5846
Fiji,2020-07-03,18
Finland,2020-07-03,7242
France,2020-07-03,4558
France,2020-07-03,62
France,2020-07-03,184
France,2020-07-03,249
France,2020-07-03,2661
France,2020-07-03,21
France,2020-07-03,533
France,2020-07-03,6
France,2020-07-03,1
France,2020-07-03,43
France,2020-07-03,0
France,2020-07-03,197994
Gabon,2020-07-03,5620
Gambia,2020-07-03,55
Georgia,2020-07-03,943
Germany,2020-07-03,196780
Ghana,2020-07-03,19388
Greece,2020-07-03,3486
Grenada,2020-07-03,23
Guatemala,2020-07-03,21293
Guinea,2020-07-03,5521
Guinea-Bissau,2020-07-03,1765
Guyana,2020-07-03,256
Haiti,2020-07-03,6040
Holy See,2020-07-03,12
Honduras,2020-07-03,22116
Hungary,2020-07-03,4172
Iceland,2020-07-03,1830
India,2020-07-03,648315
Indonesia,2020-07-03,60695
Iran,2020-07-03,235429
Iraq,2020-07-03,56020
Ireland,2020-07-03,25498
Israel,2020-07-03,28495
Italy,2020-07-03,241184
Jamaica,2020-07-03,721
Japan,2020-07-03,19185
Jordan,2020-07-03,1147
Kazakhstan,2020-07-03,45719
Kenya,2020-07-03,7188
Kiribati,2020-07-03,0
"Korea, South",2020-07-03,13030
Kosovo,2020-07-03,3064
Kuwait,2020-07-03,48672
Kyrgyzstan,2020-07-03,6878
Laos,2020-07-03,19
Latvia,2020-07-03,1122
Lebanon,2020-07-03,1830
Lesotho,2020-07-03,35
Liberia,2020-07-03,833
Libya,2020-07-03,918
Liechtenstein,2020-07-03,83
Lithuania,2020-07-03,1823
Luxembourg,2020-07-03,4447
MS Zaandam,2020-07-03,9
Madagascar,2020-07-03,2512
Malawi,2020-07-03,1498
Malaysia,2020-07-03,8648
Maldives,2020-07-03,2410
Mali,2020-07-03,2285
Malta,2020-07-03,672
Marshall Islands,2020-07-03,0
Mauritania,2020-07-03,4705
Mauritius,2020-07-03,341
Mexico,2020-07-03,245251
Micronesia,2020-07-03,0
Moldova,2020-07-03,17445
Monaco,2020-07-03,106
Mongolia,2020-07-03,220
Montenegro,2020-07-03,663
Morocco,2020-07-03,13288
Mozambique,2020-07-03,939
Namibia,2020-07-03,350
Nepal,2020-07-03,15259
Netherlands,2020-07-03,104
Netherlands,2020-07-03,7
Netherlands,2020-07-03,23
Netherlands,2020-07-03,77
Netherlands,2020-07-03,50487
New Zealand,2020-07-03,0
New Zealand,2020-07-03,1530
Nicaragua,2020-07-03,2519
Niger,2020-07-03,1082
Nigeria,2020-07-03,27564
North Macedonia,2020-07-03,6787
Norway,2020-07-03,8921
Oman,2020-07-03,43929
Pakistan,2020-07-03,221896
Palau,2020-07-03,0
Panama,2020-07-03,35995
Papua New Guinea,2020-07-03,11
Paraguay,2020-07-03,2349
Peru,2020-07-03,295599
Philippines,2020-07-03,40336
Poland,2020-07-03,35405
Portugal,2020-07-03,43156
Qatar,2020-07-03,98653
Romania,2020-07-03,28166
Russia,2020-07-03,666941
Rwanda,2020-07-03,1081
Saint Kitts and Nevis,2020-07-03,15
Saint Lucia,2020-07-03,22
Saint Vincent and the Grenadines,2020-07-03,29
Samoa,2020-07-03,0
San Marino,2020-07-03,698
Sao Tome and Principe,2020-07-03,719
Saudi Arabia,2020-07-03,201801
Senegal,2020-07-03,7164
Serbia,2020-07-03,15504
Seychelles,2020-07-03,81
Sierra Leone,2020-07-03,1524
Singapore,2020-07-03,44479
Slovakia,2020-07-03,1720
Slovenia,2020-07-03,1650
Solomon Islands,2020-07-03,0
Somalia,2020-07-03,2944
South Africa,2020-07-03,177124
South Sudan,2020-07-03,2021
Spain,2020-07-03,250545
Sri Lanka,2020-07-03,2069
Sudan,2020-07-03,9689
Summer Olympics 2020,2020-07-03,0
Suriname,2020-07-03,561
Sweden,2020-07-03,69996
Switzerland,2020-07-03,32101
Syria,2020-07-03,328
Taiwan*,2020-07-03,449
Tajikistan,2020-07-03,6058
Tanzania,2020-07-03,509
Thailand,2020-07-03,3180
Timor-Leste,2020-07-03,24
Togo,2020-07-03,671
Trinidad and Tobago,2020-07-03,130
Tunisia,2020-07-03,1181
Turkey,2020-07-03,203456
US,2020-07-03,2802040
Uganda,2020-07-03,911
Ukraine,2020-07-03,47705
United Arab Emirates,2020-07-03,50141
United Kingdom,2020-07-03,3
United Kingdom,2020-07-03,146
United Kingdom,2020-07-03,8
United Kingdom,2020-07-03,201
United Kingdom,2020-07-03,571
United Kingdom,2020-07-03,13
United Kingdom,2020-07-03,178
United Kingdom,2020-07-03,336
United Kingdom,2020-07-03,11
United Kingdom,2020-07-03,0
United Kingdom,2020-07-03,44
United Kingdom,2020-07-03,284276
Uruguay,2020-07-03,952
Uzbekistan,2020-07-03,9396
Vanuatu,2020-07-03,0
Venezuela,2020-07-03,6537
Vietnam,2020-07-03,355
West Bank and Gaza,2020-07-03,3334
Yemen,2020-07-03,1240
Zambia,2020-07-03,1632
Zimbabwe,2020-07-03,625
Afghanistan,2020-07-04,32662
Albania,2020-07-04,2819
Algeria,2020-07-04,15500
Andorra,2020-07-04,855
Angola,2020-07-04,346
Antigua and Barbuda,2020-07-04,68
Argentina,2020-07-04,75376
Armenia,2020-07-04,27900
Australia,2020-07-04,108
Australia,2020-07-04,3419
Australia,2020-07-04,30
Australia,2020-07-04,1067
Australia,2020-07-04,443
Australia,2020-07-04,228
Australia,2020-07-04,2536
Australia,2020-07-04,612
Austria,2020-07-04,18165
Azerbaijan,2020-07-04,19801
Bahamas,2020-07-04,104
Bahrain,2020-07-04,28857
Bangladesh,2020-07-04,159679
Barbados,2020-07-04,97
Belarus,2020-07-04,63270
Belgium,2020-07-04,61838
Belize,2020-07-04,30
Benin,2020-07-04,1199
Bhutan,2020-07-04,78
Bolivia,2020-07-04,38071
Bosnia and Herzegovina,2020-07-04,4962
Botswana,2020-07-04,277
Brazil,2020-07-04,1577004
Brunei,2020-07-04,141
Bulgaria,2020-07-04,5677
Burkina Faso,2020-07-04,987
Burma,2020-07-04,313
Burundi,2020-07-04,191
Cabo Verde,2020-07-04,1421
Cambodia,2020-07-04,141
Cameroon,2020-07-04,12592
Canada,2020-07-04,8259
Canada,2020-07-04,2947
Canada,2020-07-04,0
Canada,2020-07-04,13
Canada,2020-07-04,325
Canada,2020-07-04,165
Canada,2020-07-04,261
Canada,2020-07-04,5
Canada,2020-07-04,1064
Canada,2020-07-04,0
Canada,2020-07-04,37525
Canada,2020-07-04,30
Canada,2020-07-04,55715
Canada,2020-07-04,0
Canada,2020-07-04,796
Canada,2020-07-04,11
Central African Republic,2020-07-04,3969
Chad,2020-07-04,871
Chile,2020-07-04,291847
China,2020-07-04,991
China,2020-07-04,928
China,2020-07-04,582
China,2020-07-04,363
China,2020-07-04,167
China,2020-07-04,1643
China,2020-07-04,254
China,2020-07-04,147
China,2020-07-04,171
China,2020-07-04,349
China,2020-07-04,947
China,2020-07-04,1276
China,2020-07-04,1258
China,2020-07-04,68135
China,2020-07-04,1019
China,2020-07-04,238
China,2020-07-04,654
China,2020-07-04,932
China,2020-07-04,155
China,2020-07-04,156
China,2020-07-04,46
China,2020-07-04,75
China,2020-07-04,18
China,2020-07-04,320
China,2020-07-04,792
China,2020-07-04,716
China,2020-07-04,198
China,2020-07-04,596
China,2020-07-04,199
China,2020-07-04,1
China,2020-07-04,0
China,2020-07-04,76
China,2020-07-04,186
China,2020-07-04,1269
Colombia,2020-07-04,113389
Comoros,2020-07-04,309
Congo (Brazzaville),2020-07-04,1557
Congo (Kinshasa),2020-07-04,7379
Costa Rica,2020-07-04,4621
Cote d'Ivoire,2020-07-04,10462
Croatia,2020-07-04,3094
Cuba,2020-07-04,2369
Cyprus,2020-07-04,1002
Czechia,2020-07-04,12440
Denmark,2020-07-04,187
Denmark,2020-07-04,13
Denmark,2020-07-04,12832
Diamond Princess,2020-07-04,712
Djibouti,2020-07-04,4736
Dominica,2020-07-04,18
Dominican Republic,2020-07-04,36184
Ecuador,2020-07-04,61535
Egypt,2020-07-04,74035
El Salvador,2020-07-04,7507
Equatorial Guinea,2020-07-04,3071
Eritrea,2020-07-04,215
Estonia,2020-07-04,1993
Eswatini,2020-07-04,954
Ethiopia,2020-07-04,5846
Fiji,2020-07-04,18
Finland,2020-07-04,7248
France,2020-07-04,4913
France,2020-07-04,62
France,2020-07-04,184
France,2020-07-04,249
France,2020-07-04,2661
France,2020-07-04,21
France,2020-07-04,536
France,2020-07-04,6
France,2020-07-04,1
France,2020-07-04,43
France,2020-07-04,0
France,2020-07-04,197994
Gabon,2020-07-04,5620
Gambia,2020-07-04,57
Georgia,2020-07-04,948
Germany,2020-07-04,197198
Ghana,2020-07-04,19388
Greece,2020-07-04,3511
Grenada,2020-07-04,23
Guatemala,2020-07-04,22501
Guinea,2020-07-04,5570
Guinea-Bissau,2020-07-04,1765
Guyana,2020-07-04,272
Haiti,2020-07-04,6101
Holy See,2020-07-04,12
Honduras,2020-07-04,22921
Hungary,2020-07-04,4174
Iceland,2020-07-04,1830
India,2020-07-04,673165
Indonesia,2020-07-04,62142
Iran,2020-07-04,237878
Iraq,2020-07-04,58354
Ireland,2020-07-04,25509
Israel,2020-07-04,29316
Italy,2020-07-04,241419
Jamaica,2020-07-04,728
Japan,2020-07-04,19461
Jordan,2020-07-04,1150
Kazakhstan,2020-07-04,47171
Kenya,2020-07-04,7577
Kiribati,2020-07-04,0
"Korea, South",2020-07-04,13091
Kosovo,2020-07-04,3178
Kuwait,2020-07-04,49303
Kyrgyzstan,2020-07-04,7094
Laos,2020-07-04,19
Latvia,2020-07-04,1123
Lebanon,2020-07-04,1855
Lesotho,2020-07-04,35
Liberia,2020-07-04,869
Libya,2020-07-04,989
Liechtenstein,2020-07-04,83
Lithuania,2020-07-04,1826
Luxembourg,2020-07-04,4476
MS Zaandam,2020-07-04,9
Madagascar,2020-07-04,2728
Malawi,2020-07-04,1613
Malaysia,2020-07-04,8658
Maldives,2020-07-04,2435
Mali,2020-07-04,2303
Malta,2020-07-04,672
Marshall Islands,2020-07-04,0
Mauritania,2020-07-04,4827
Mauritius,2020-07-04,341
Mexico,2020-07-04,252165
Micronesia,2020-07-04,0
Moldova,2020-07-04,17672
Monaco,2020-07-04,106
Mongolia,2020-07-04,220
Montenegro,2020-07-04,720
Morocco,2020-07-04,13822
Mozambique,2020-07-04,969
Namibia,2020-07-04,375
Nepal,2020-07-04,15491
Netherlands,2020-07-04,105
Netherlands,2020-07-04,7
Netherlands,2020-07-04,23
Netherlands,2020-07-04,78
Netherlands,2020-07-04,50548
New Zealand,2020-07-04,0
New Zealand,2020-07-04,1533
Nicaragua,2020-07-04,2519
Niger,2020-07-04,1082
Nigeria,2020-07-04,28167
North Macedonia,2020-07-04,6932
Norway,2020-07-04,8926
Oman,2020-07-04,45106
Pakistan,2020-07-04,225283
Palau,2020-07-04,0
Panama,2020-07-04,36983
Papua New Guinea,2020-07-04,11
Paraguay,2020-07-04,2385
Peru,2020-07-04,299080
Philippines,2020-07-04,41830
Poland,2020-07-04,35719
Portugal,2020-07-04,43569
Qatar,2020-07-04,99183
Romania,2020-07-04,28582
Russia,2020-07-04,673564
Rwanda,2020-07-04,1092
Saint Kitts and Nevis,2020-07-04,16
Saint Lucia,2020-07-04,22
Saint Vincent and the Grenadines,2020-07-04,29
Samoa,2020-07-04,0
San Marino,2020-07-04,698
Sao Tome and Principe,2020-07-04,719
Saudi Arabia,2020-07-04,205929
Senegal,2020-07-04,7272
Serbia,2020-07-04,15829
Seychelles,2020-07-04,81
Sierra Leone,2020-07-04,1533
Singapore,2020-07-04,44664
Slovakia,2020-07-04,1749
Slovenia,2020-07-04,1679
Solomon Islands,2020-07-04,0
Somalia,2020-07-04,2961
South Africa,2020-07-04,187977
South Sudan,2020-07-04,2021
Spain,2020-07-04,250545
Sri Lanka,2020-07-04,2074
Sudan,2020-07-04,9689
Summer Olympics 2020,2020-07-04,0
Suriname,2020-07-04,565
Sweden,2020-07-04,70366
Switzerland,2020-07-04,32198
Syria,2020-07-04,338
Taiwan*,2020-07-04,449
Tajikistan,2020-07-04,6159
Tanzania,2020-07-04,509
Thailand,2020-07-04,3185
Timor-Leste,2020-07-04,24
Togo,2020-07-04,676
Trinidad and Tobago,2020-07-04,130
Tunisia,2020-07-04,1186
Turkey,2020-07-04,204610
US,2020-07-04,2847733
Uganda,2020-07-04,927
Ukraine,2020-07-04,48628
United Arab Emirates,2020-07-04,50857
United Kingdom,2020-07-04,3
United Kingdom,2020-07-04,146
United Kingdom,2020-07-04,8
United Kingdom,2020-07-04,201
United Kingdom,2020-07-04,571
United Kingdom,2020-07-04,13
United Kingdom,2020-07-04,178
United Kingdom,2020-07-04,336
United Kingdom,2020-07-04,11
United Kingdom,2020-07-04,0
United Kingdom,2020-07-04,45
United Kingdom,2020-07-04,284900
Uruguay,2020-07-04,955
Uzbekistan,2020-07-04,9708
Vanuatu,2020-07-04,0
Venezuela,2020-07-04,6750
Vietnam,2020-07-04,355
West Bank and Gaza,2020-07-04,3835
Yemen,2020-07-04,1248
Zambia,2020-07-04,1632
Zimbabwe,2020-07-04,698
Afghanistan,2020-07-05,32941
Albania,2020-07-05,2893
Algeria,2020-07-05,15941
Andorra,2020-07-05,855
Angola,2020-07-05,346
Antigua and Barbuda,2020-07-05,68
Argentina,2020-07-05,77815
Armenia,2020-07-05,28606
Australia,2020-07-05,108
Australia,2020-07-05,3429
Australia,2020-07-05,30
Australia,2020-07-05,1067
Australia,2020-07-05,443
Australia,2020-07-05,228
Australia,2020-07-05,2660
Australia,2020-07-05,618
Austria,2020-07-05,18280
Azerbaijan,2020-07-05,20324
Bahamas,2020-07-05,104
Bahrain,2020-07-05,29367
Bangladesh,2020-07-05,162417
Barbados,2020-07-05,98
Belarus,2020-07-05,63554
Belgium,2020-07-05,62016
Belize,2020-07-05,30
Benin,2020-07-05,1199
Bhutan,2020-07-05,80
Bolivia,2020-07-05,39297
Bosnia and Herzegovina,2020-07-05,4962
Botswana,2020-07-05,277
Brazil,2020-07-05,1603055
Brunei,2020-07-05,141
Bulgaria,2020-07-05,5740
Burkina Faso,2020-07-05,987
Burma,2020-07-05,313
Burundi,2020-07-05,191
Cabo Verde,2020-07-05,1451
Cambodia,2020-07-05,141
Cameroon,2020-07-05,12592
Canada,2020-07-05,8259
Canada,2020-07-05,2947
